,Date,Text,Tone,X Likes,X reposts,X followers,Impressions,Estimated reach,Queries,Compound_Sentiment_Score,Sentiment
3632,30/03/2023 11:18:09,"#Ukraine: Kyiv suggests that Western oil companies should contribute to post-war rebuilding since they made big profits in light of the Russian aggression on Ukraine. Apparently, this refers to BP, Chevron, ExxonMobil, Total, & Shell, whose 2022 revenues were ~$200 billion.",negative,16,3,9922,10825,866,Chevron,0.2052752636373043,neutral
3633,30/03/2023 09:11:07,"The $200 billion figure given by Galushchenko has been widely cited as the profits of five top companies — BP, Chevron, ExxonMobil, Total and Shell — in 2022. Money needs to be transferred as soon as possible to Ukraine. ",neutral,0,0,206,206,16,Chevron,0.11995590850710869,neutral
3636,29/03/2023 21:56:01,"@Shell @exxonmobil @bp_plc @Chevron @TotalEnergies 
What are you waiting for?",neutral,0,0,116,116,9,Chevron,-0.16655105724930763,neutral
3637,29/03/2023 20:29:02,Oil companies offered a combined $264 million for drilling rights in the Gulf of Mexico in a sale mandated by last year’s climate bill compromise. Wednesday's Department of Interior auction could further test the loyalty of environmentalists and young v... ,neutral,1,1,132808,133109,10648,Chevron,0.04622272402048111,neutral
3638,29/03/2023 18:56:02,Companies have offered a combined $264 million for drilling rights in the Gulf of Mexico in a sale mandated by last year’s climate bill compromise. Wednesday's Department of Interior auction could further test the loyalty of environmentalists and young ... ,neutral,0,0,132806,132806,10624,Chevron,0.049152204766869545,neutral
3640,29/03/2023 14:31:11,"@AlgPresidency ⵔⴰⵎⴸⴰⵏ ⴰⵎⴰⵔⵠⵓⵃ 
Here’s bellow a message to Sonatrach to make her in the international bourse and why not. 60 billions $ can afford to do so just to make pressure upon Total Énergies & Chevron petroleum Cies. ",negative,1,1,1,302,24,Chevron,-0.12819373607635498,neutral
3642,29/03/2023 14:16:56,"@cspanwj @EENewsUpdates @jeremydillonDC Don't compromise with republicans at all. Give them nothing. 
",neutral,0,0,27,27,2,Chevron,-0.6424353048205376,negative
3646,29/03/2023 02:22:09,"@HouseGOP @SteveScalise Oil companies made 200 billion in 2022. Bought back their own stocks. 
",neutral,0,0,79,79,6,Chevron,-0.2202369123697281,neutral
3647,28/03/2023 23:02:10,"@alex_lee Last 10 years Big Oil suffered huge losses in 2014, 2015, and 2020. In 2020 the 5 bigs ExxonMobil, BP, Shell, Chevron, and Total – lost $76 billion. So, if you take the profits now, you have to prop them up later when they have losses.",negative,0,0,11,11,0,Chevron,-0.7295602522790432,negative
3648,28/03/2023 17:39:46,"@TrueNorthCentre Oil & gas firms' profits set to smash records reaching $834 billion in 2022,Rystad says - Offshore Energy
Oil majors Exxon Mobil, Chevron,BP, Shell and TotalEnergies are slated to report a combined profit of $190 billion for 2022,according to estimates from analysts at Refinitiv. ",neutral,1,0,2615,2615,209,Chevron,0.3948267363011837,neutral
3649,28/03/2023 16:37:34,"@EliseStefanik Is that the line you're going with?
",neutral,0,0,1319,1319,105,Chevron,-0.23898858949542046,neutral
3654,27/03/2023 07:52:25,"Recently, Saudi Aramco reported the historic record profits of $161 billion in 2022! More than those made by the 5 largest international oil companies - Exxon, Chevron, Shell, BP and TotalEnergies - combined together…. $161 billion leveraging extreme climate change events",positive,4,6,2289,4095,327,Chevron,0.6854806719347835,positive
3655,27/03/2023 07:10:26,"Recently, Saudi Aramco reported the historic record profits of $161 billion in 2022💢
More than those made by the 5 largest international oil companies - Exxon, Chevron, Shell, BP and TotalEnergies - combined together…. 
#oilgas #energy #money #susta ",neutral,3,3,9291,10194,815,Chevron,0.5832103872671723,positive
3656,26/03/2023 20:14:10,"@HouseGOP They want more...
",neutral,0,0,26,26,2,Chevron,-0.22260458767414093,neutral
3657,26/03/2023 19:59:19,"@FD2you @JunkScience @IPCC_CH @Shell @exxonmobil @Chevron @bp_plc Utilities knew 
Gas knew ",neutral,0,0,1077,1077,86,Chevron,-0.047347184270620346,neutral
3658,26/03/2023 19:58:40,"@FD2you @JunkScience @IPCC_CH @Shell @exxonmobil @Chevron @bp_plc Spot on prediction and check this…
My Coal industry knew 
@Shell knew 
@TotalEnergies knew 


@bp_plc knew 

",neutral,0,0,1077,1077,86,Chevron,0.05103031545877457,neutral
3659,26/03/2023 17:28:40,Where do you spend your $2 Trillion dividend when all the shops are under the sea?,neutral,2,0,1984,1984,158,Chevron,-0.3494366332888603,neutral
3660,26/03/2023 15:52:05,"Destroying the 🌍 it's a lucrative business
#FossilFuels",negative,0,0,86,86,6,Chevron,-0.48682911321520805,negative
3662,25/03/2023 19:13:12,Saudi Arabia must be a rich country,neutral,0,0,131,131,10,Chevron,0.7814626637846231,positive
3663,25/03/2023 16:18:30,"Expanded oil export contract reviews at Venezuela’s state-run PDVSA have nearly halted all commercial crude & fuel releases, as officials seek to match past invoices with payments...

@OPECSecretariat @Chevron @Shell @exxonmobil @TotalEnergies @eni",negative,0,0,1228,1228,98,Chevron,-0.676461071241647,negative
3664,25/03/2023 09:47:08,"Major oil companies should pay to salvage the FSOSafer @ExxonMobil_EU, @Shell, @saudi_aramco, @Chevron, @eni, @NOC_Libya, @iraqoilreport, @TheEIU, @EIAgov, @TotalEnergies, @bp_plc, @Repsol, @KateRaworth, @coe, @wef, @IMFNews, @WorldBank, @eeregov.",neutral,0,0,443,443,35,Chevron,-0.1464957743883133,neutral
3665,25/03/2023 04:43:39,"@spectatorindex World's biggest Oil & Gas Company, by revenue 🛢️:
1. 🇸🇦 Saudi Aramco: $552 billion
2. 🇨🇳 Sinopec: $480 b
3. 🇨🇳 PetroChina: $480 b
4. 🇺🇲 Exxon Mobil: $398 b
5. 🇬🇧 Shell: $381 b
6. 🇫🇷 TotalEnergies: $263 b
7. 🇬🇧 BP: $241 b
8. 🇺🇲 Chevron: $235 b
9. 🇺🇲 Valero Energy: $176 b
10. 🇺🇲…",positive,20,4,7940,9144,731,Chevron,0.008120246231555939,neutral
3668,24/03/2023 16:03:22,"During the Middle Ages, amethyst was highly valued by the Christian church for its association with spiritual clarity and was often used to adorn religious objects such as crosses and chalices? 
Amethyst £135  
Etsy  ",positive,0,0,66,66,5,Chevron,0.46190675580874085,neutral
3669,24/03/2023 13:26:57,"@davidfindlaymus @250kchip @MatthewWielicki Great amount of money? Then why aren't you sceptical about fossil fuel-loving climate deniers?
Last year ExxonMobil, Shell, BP, Chevron, and TotalEnergies reported a total of nearly $200 billion in profits.",positive,0,0,3632,3632,290,Chevron,-0.4265514090657234,neutral
3670,24/03/2023 11:01:27,"Unlikely PTTEP channel PTT payments. PTT pay three sellers (Chevron/MTI, PTTEP and MOGE) direct. PTTEP then debit expenses to all three. Total, former operator, ceased to be clearing house some time back.",neutral,4,1,2766,3067,245,Chevron,-0.4660312496125698,neutral
3671,24/03/2023 11:00:20,"30 Chevron Duo Czech Glass Beads. Huge Selection of Colors and FINISHES (Jet Suede Blue) #Amazon🇺🇸
",neutral,0,0,292,292,23,Chevron,0.7266066875308752,positive
3672,24/03/2023 06:11:54,@RepRalphNorman @housebudgetGOP Go f*ck yourself ,neutral,0,0,20,20,1,Chevron,-0.8770846677944064,negative
3673,23/03/2023 21:58:37,"@RDNS_TAI import gas to Australia is beyond absurd
The FAILURES of successive govt to invest in the extraction & processing of LNG is a indictment of the complete & total mismanagement of Australia's abundant resources.
",negative,0,0,504,504,40,Chevron,-0.8954429202713072,negative
3674,23/03/2023 14:00:25,"""🎧 PODCAST ALERT 🎧 Tune in now and explore the staggering $76 billion combined losses suffered by ExxonMobil, BP, Shell, Chevron, and Total due to the sudden drop in energy consumption. Don't miss out on this insightful discussion - listen today!"" ",positive,0,0,70,70,5,Chevron,0.2993559464812279,neutral
3675,23/03/2023 11:40:01,"@SteveScalise You’re such a fascist liar.
Oil companies made $200 billion in profits in 2022.
",negative,0,0,5,5,0,Chevron,-0.8101915940642357,negative
3676,23/03/2023 09:09:15,"Five oil giants challenge Brazil's new export tax: BP, Chevron, Shell, Total, & Repsol request federal court to suspend Lula da Silva's 9.2% tax on crude oil exports #Brazil #oilindustry #exporttax  ",neutral,0,0,1757,1757,140,Chevron,-0.3733149152249098,neutral
3678,23/03/2023 07:02:50,"🌎⛽️💦🌊🔥🍂🆘
Tik Tok @exxonmobil @Chevron @TotalEnergies @bp_plc ⁦@Shell⁩ ⁦@eni⁩ @Sinopec_Group⁩ ⁦@petrobras⁩
The case for #Homicide prosecution is compelling 
#ClimateBreakdown 
#Ecocide #Genocide #ClimateCriminals #Bigoilvtheworld ",neutral,2,0,4683,4683,374,Chevron,0.2035506423562765,neutral
3681,22/03/2023 18:30:33,"@shell @bp_plc @exxonmobil @aramco @conocophillips @Gazprom @aramco @Chevron @Shell_UKLtd @TotalEnergies ARE MURDERERS!
#ClimateCriminals #Ecocide #MassMurder #Genocide 
There is NO Greater Crime!",neutral,0,0,1042,1042,83,Chevron,-0.8644502451643348,negative
3682,22/03/2023 16:53:44,"@PierrePoilievre Oil majors Exxon Mobil, Chevron, BP, Shell and TotalEnergies are slated to report a combined profit of $190 billion for 2022, according to estimates from analysts at Refinitiv. ",neutral,1,0,2617,2617,209,Chevron,0.12592278979718685,neutral
3683,22/03/2023 15:47:41,"Climate-disasters resulted in global economic losses of $275bn last year, of which $125bn were covered by insurance.
#BigOil profits in 2022:
@Aramco $161bn
@Equinor $75bn
@ExxonMobil $56bn
@Shell $40bn
@Chevron $36.5bn
@TotalEnergies $36bn
@BP_Plc $28bn ",neutral,0,0,19157,19157,1532,Chevron,-0.6446707397699356,negative
3684,22/03/2023 14:21:22,"@SeniorKelz @iqginjah @Onyeka_Marco @Blakjizuz @toluogunlesi @MBuhari LNG headquarters, Mobil Exon oil and gas,shell, total, Chevron,netoil and the likes...",positive,0,0,2,2,0,Chevron,-0.04630891978740692,neutral
3685,22/03/2023 13:56:07,"@MerlinUnited Oil companies have some of the strictest loan covenants on earth precisely because they trade in commodities. The only ones who are exempt from that would be the big boys like Exxon, Chevron, Shell, etc. All of whom have PROFITS greater than INEOS total revenue.",neutral,0,0,173,173,13,Chevron,-0.492009986191988,negative
3686,22/03/2023 13:43:24,"Traffic jams generate profit for oil companies. 
#ModernRatRace",neutral,0,0,3102,3102,248,Chevron,-0.489756902679801,negative
3687,22/03/2023 11:09:51,"In this week's @TheNationalNews energy newsletter:
- Financial sector leads oil price downturn
- Saudi won't sell oil to those setting price cap
- How do @shell @bp_plc @totalenergies close valuation gap with @chevron @exxonmobil?
- @masdar to explore geothermal ",neutral,1,0,15917,15917,1273,Chevron,-0.20054828189313412,neutral
3688,22/03/2023 08:58:34,"@nuclearzak @J_Lovering It’s astonishingly naive to swallow fossil fuel company greenwashing PR about RE while overlooking the way incumbency effects privilege large scale centralized electricity generation. 
",negative,0,0,311,311,24,Chevron,-0.7739533483982086,negative
3689,22/03/2023 06:49:29,@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co But they haven't. The Summary for Policy Makers outlines through its mitigation modelling how CO2 abatement with geological storage can allow fossil fuels and biomass to continue. Why do you think the COP26 commitments all contained the qualifier #unabated?,neutral,0,0,1133,1133,90,Chevron,-0.41371193900704384,neutral
3690,22/03/2023 03:01:31,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co No, they will not. Is that an oil sheen on a beach? Is it from a seep?",neutral,0,0,23,23,1,Chevron,-0.5743902213871479,negative
3691,22/03/2023 00:46:54,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co Climate Crisis Changed
The Intergovernmental Panel on Climate Change (IPCC) reports are deliberate science fiction.
  
Dorrance Publishing Co Lauriat Publishing.
Library of Congress ISBN is 979-8-88812-127-6",neutral,0,0,13,13,1,Chevron,-0.4181643947958946,neutral
3692,22/03/2023 00:35:39,@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co Are people listening? They're still buying gas SUVs and voting in councils that do this ,neutral,0,0,567,567,45,Chevron,-0.6367337899282575,negative
3693,21/03/2023 21:59:03,@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co I hope not. IPCC are lunatics. Radiation windows and CO2 saturation is a thing. Green house theory is flawed. Deeply. Back to tye drawing board guys.,neutral,1,0,14,14,1,Chevron,-0.7091707475483418,negative
3694,21/03/2023 21:22:36,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co In response to the report’s irrefutable data, proponents have rallied. Wealthy elites, allied with climate activists and researchers, have begun an urgent liquidation of jets, yachts and oceanfront estates. Their selfless act may be enough to curb the rising seas. Such bravery!",neutral,0,0,3,3,0,Chevron,0.2584621533751488,neutral
3695,21/03/2023 20:35:54,@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co Consumers demanding oil products are the problem.,negative,0,0,136,136,10,Chevron,-0.7317612199112773,negative
3696,21/03/2023 18:57:25,"@HouseGOP @SpeakerMcCarthy Look at corporate profits
",neutral,1,0,3113,3113,249,Chevron,-0.2181839756667614,neutral
3699,21/03/2023 18:51:36,@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co The world runs on oil.Without oil the world's economy would collapse and the world would go into chaos violence and famine .,negative,0,0,6,6,0,Chevron,-0.608671959489584,negative
3700,21/03/2023 17:50:16,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co Green on the outside, Red on the inside.
Watermelons all. 
#ClimateBrawler
#ActOnClimate
#climateemergency
#climateaction
#climate
#energy
#LookUp
#GreenNewDeal
#ThirdActOrg
#CJAOurPower
#IPCC
#ClimateReport
#CarbonNeutrality
#offsetting",neutral,1,0,139,139,11,Chevron,0.05287601426243782,neutral
3701,21/03/2023 17:21:20,@RohsBenjamin @SenBobCasey Call your Republicans they’re the ones refusing to hold Big Oil accountable ,negative,0,0,15618,15618,1249,Chevron,-0.7734889322891831,negative
3702,21/03/2023 16:38:47,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co Drill baby, drill I need to keep warm and to get places, work, vacation....etc 😀",neutral,0,0,484,484,38,Chevron,0.1070803552865982,neutral
3703,21/03/2023 16:20:46,"@ExtinctionR @IPCC_CH @IEA @Shell @exxonmobil @eni @TotalEnergies @bp_plc @Chevron @MarathonOil @Phillips66Co This time, they’re definitely right, are they? ",positive,1,0,114,114,9,Chevron,0.10177116096019745,neutral
3704,21/03/2023 15:45:18,"@SenJohnKennedy Stop lying, there were no issues. Oil companies had a record profit year, $200billion. Why was that. Why were they allowed to price gouge the American consumer. House GQP clown car caucus voted against the oil and gas price gouging bill. 
",negative,1,0,274,274,21,Chevron,-0.8109824117273092,negative
3705,21/03/2023 15:01:03,"UpStreamCom has published "" Trio wrap up seismic survey offshore Suriname ahead of bid round "" on 21/3/2023 #Qatar 
",neutral,0,0,377,377,30,Chevron,0.017018774524331093,neutral
3706,21/03/2023 14:56:04,"And what about the banks that fund the fossil fuel projects that drive the floods, droughts, storms, & fires that kill people, animals, and crops? 
#ActNow #AgirMaintenant
#EndFossilFinance
#ExtinctionRebellion",negative,2,0,5173,5173,413,Chevron,-0.8729400094598532,negative
